date,horizon,rate,std
1997-10-01,8,4.474950805103126,0.14882517566226464
1997-10-01,9,4.581559179615283,0.12062865826140362
1997-10-01,10,4.685308204473264,0.09646629210518075
1997-10-01,11,4.7858801859263815,0.07891174573933951
1997-10-01,12,4.882957430223935,0.07200172025916765
1997-10-01,13,4.976222243615234,0.07786978355672582
1997-10-01,14,5.065356932349579,0.09296594003746783
1997-10-01,15,5.150043802676279,0.11238724048795849
1997-10-01,16,5.229972945589349,0.133221493686339
1997-10-01,17,5.304920425548591,0.1540681892065876
1997-10-01,18,5.374800324869471,0.17424481851120965
1997-10-01,19,5.43963495461529,0.19340908825007105
1997-10-01,20,5.499527798763008,0.2113936104796372
1997-10-01,21,5.554644188239333,0.22812889950536694
1997-10-01,22,5.605197245434658,0.24360449328381428
1997-10-01,23,5.651437495206127,0.2578477949777721
1997-10-01,24,5.693645073021734,0.2709117719837471
1997-10-01,25,5.7321238030750115,0.28286738528213207
1997-10-01,26,5.76719664293611,0.2937986978967488
1997-10-01,27,5.799202140465124,0.30379958133276724
1997-10-01,28,5.828491649931166,0.31297141959678565
1997-10-01,29,5.855427124086957,0.32142146161484886
1997-10-01,30,5.880379347813757,0.329261610533504
1998-05-02,1,3.3677898745392816,0.3772933600304546
1998-05-02,2,3.4717372032269793,0.3435568302722142
1998-05-02,3,3.5751234281971405,0.31015515829633755
1998-05-02,4,3.6776680443418512,0.2772433003854235
1998-05-02,5,3.779090546553191,0.2450065294141061
1998-05-02,6,3.8791104297232457,0.21368007951012014
1998-05-02,7,3.9774471887440956,0.1835845609807237
1998-05-02,8,4.073820318507827,0.15519006221446482
1998-05-02,9,4.167949313906521,0.12922501339639783
1998-05-02,10,4.259553669832262,0.1068170353253965
1998-05-02,11,4.348352881177132,0.08952992785243258
1998-05-02,12,4.434066442833216,0.07912076088352733
1998-05-02,13,4.516413849692596,0.07727432819616464
1998-05-02,14,4.595114596647355,0.0847513467549013
1998-05-02,15,4.669888178589578,0.09895238135038963
1998-05-02,16,4.740460963888244,0.11610734351771064
1998-05-02,17,4.806635230483244,0.13408709588906123
1998-05-02,18,4.86833511805527,0.15188460634455314
1998-05-02,19,4.92558032597582,0.16900389330631604
1998-05-02,20,4.978462224578942,0.1851952051612624
1998-05-02,21,5.027126791458892,0.20033977854100118
1998-05-02,22,5.071762201293287,0.21439465841265115
1998-05-02,23,5.11258965296292,0.22736385052940322
1998-05-02,24,5.149856489796101,0.239282098462242
1998-05-02,25,5.183830970888294,0.25020518956297777
1998-05-02,26,5.2147982489939,0.26020385930621404
